0.07,-0.11,-0.12
0.12,-0.07,-0.10
-0.03,-0.27,-0.08
0.09,-0.37,-0.19
0.10,-0.21,-0.08
-0.07,-0.21,-0.06
0.07,-0.36,-0.11
-0.04,0.06,0.00
0.13,-0.19,0.00
-0.10,-0.21,-0.08
0.11,0.10,-0.15
0.16,-0.34,0.05
-0.02,-0.16,-0.08
0.08,-0.18,-0.09
0.19,-0.22,-0.02
0.01,-0.24,0.07
0.10,-0.13,-0.02
0.16,-0.30,0.10
0.07,-0.11,0.04
0.36,-0.06,-0.15
0.15,-0.21,0.00
-0.02,-0.40,-0.16
0.14,0.03,-0.19
0.00,-0.37,0.15
0.18,-0.03,0.09
-0.20,-0.17,0.04
0.11,-0.42,0.12
0.11,-0.03,-0.12
0.16,-0.28,0.03
-0.02,-0.08,0.14
0.13,-0.21,-0.11
0.09,-0.09,0.09
0.02,-0.18,-0.09
0.10,-0.15,-0.15
-0.01,-0.13,0.02
0.10,-0.31,-0.02
0.12,-0.15,-0.23
-0.07,-0.25,-0.08
0.11,-0.32,-0.03
0.21,-0.13,-0.06
0.02,-0.04,-0.05
0.05,-0.20,0.02
0.03,-0.21,-0.04
0.27,-0.15,-0.19
0.08,-0.25,0.02
-0.06,-0.08,0.17
0.17,-0.21,-0.08
-0.09,-0.31,-0.06
0.00,-0.34,0.01
0.21,-0.15,-0.23
-0.08,-0.11,0.08
-0.03,-0.15,0.01
0.12,0.09,-0.02
0.15,-0.08,0.11
0.03,0.05,-0.08
0.26,-0.02,-0.08
-0.05,-0.29,-0.05
-0.02,-0.31,-0.15
0.16,-0.35,-0.10
0.23,-0.29,0.06
0.18,-0.21,-0.10
0.16,-0.14,0.15
-0.07,-0.24,0.13
0.11,-0.21,-0.16
0.05,-0.24,-0.07
0.01,-0.25,-0.10
0.11,-0.47,0.02
0.02,-0.25,-0.10
0.14,-0.33,-0.13
0.15,-0.16,0.05
-0.01,0.15,-0.07
0.17,0.05,-0.12
0.12,0.04,-0.08
0.22,-0.02,0.06
0.07,-0.03,-0.13
0.24,-0.05,-0.08
0.02,-0.06,-0.15
-0.06,-0.27,-0.02
0.13,-0.34,0.02
0.06,-0.22,-0.09
-0.03,-0.44,0.04
-0.04,-0.28,-0.12
0.20,-0.18,0.08
0.20,-0.15,-0.15
0.01,-0.16,-0.03
0.11,-0.05,-0.17
0.00,-0.12,-0.13
-0.13,-0.09,0.06
0.06,-0.23,-0.04
0.04,0.08,0.12
0.09,-0.16,-0.01
-0.08,0.14,0.02
0.14,-0.11,-0.11
0.02,-0.05,-0.05
0.08,0.24,-0.22
0.17,0.31,-0.11
0.43,0.76,-0.02
0.27,0.41,-0.27
0.00,-0.07,-0.08
0.21,0.47,-0.21
0.09,-0.04,-0.05
0.21,-0.24,-0.05
0.07,-0.04,-0.02
-0.02,-0.58,-0.12
-0.20,-0.34,0.14
0.05,-0.31,0.07
0.15,-0.10,0.03
0.02,-0.26,-0.03
0.51,0.39,0.23
-0.02,-0.69,0.13
0.15,-0.15,0.15
0.78,0.34,0.24
0.53,0.18,0.02
0.23,-0.59,-0.01
0.27,-0.44,0.17
0.13,-0.62,0.00
-0.33,-1.06,0.24
-0.35,-0.85,-0.09
-0.18,-0.31,-0.60
0.37,0.69,-0.01
0.98,0.87,-0.74
1.20,-0.31,-0.19
1.01,-5.69,-1.34
0.63,-2.48,-5.30
0.24,-0.38,-5.42
-0.08,0.62,-5.40
-0.35,-0.32,-5.40
-0.27,-1.04,-4.99
-0.40,-0.53,-6.18
-0.11,-0.77,-6.75
0.10,-0.36,-6.76
0.04,-0.47,-7.06
0.54,-2.26,-8.14
0.32,-2.08,-7.79
0.37,-1.73,-5.16
0.78,-0.08,-1.43
0.28,0.74,-0.48
0.08,0.14,-0.40
0.04,-4.35,-6.76
0.05,0.60,-4.05
0.34,2.27,-3.53
-0.07,0.18,-2.02
-0.55,-1.66,0.16
-0.52,-2.92,-0.27
-0.08,-2.27,-0.48
0.47,1.69,-0.24
1.11,0.53,-0.56
0.53,5.10,-1.00
0.12,1.02,-0.44
0.14,2.84,-0.47
0.30,0.86,-2.46
0.40,1.05,-3.88
0.18,-0.09,-3.46
0.10,-0.93,-1.36
-0.08,-1.83,0.02
-0.27,-3.92,-0.19
-0.09,-1.32,-0.02
0.06,0.04,-0.21
0.24,0.91,-0.10
-0.05,0.09,-0.49
-0.03,-0.41,-0.20
0.13,-0.60,-0.35
0.18,-0.37,-0.53
1.15,8.09,-1.87
0.40,1.79,-1.57
0.20,0.85,-4.60
0.06,-0.46,-7.34
0.15,-0.81,-9.56
0.36,1.40,-12.41
0.31,0.59,-19.38
0.64,3.71,-28.14
0.53,0.69,-29.11
0.54,-4.06,-20.31
0.40,-1.11,-13.08
0.42,0.39,-12.98
0.43,0.18,-17.40
0.34,0.21,-18.33
0.21,-0.73,-17.56
0.03,-0.54,-15.19
0.38,-0.21,-16.38
0.17,-0.62,-18.72
0.48,-1.66,-19.36
0.17,-0.98,-21.92
-1.75,6.63,-24.20
0.07,-0.34,-37.57
0.85,-1.78,-47.17
0.31,-1.01,-11.69
0.02,0.81,-10.24
